global_bit,kind,control_bit,cell,local_bit,x,y,z,bit
2114,cell,,17,80,-0.03064954001260095,-0.006096572563004011,1.25,0
2115,cell,,17,81,-0.03064954001260095,-0.006096572563004011,1.265625,0
2116,cell,,17,82,-0.03064954001260095,-0.006096572563004011,1.28125,0
2117,cell,,17,83,-0.03064954001260095,-0.006096572563004011,1.296875,0
2118,cell,,17,84,-0.03064954001260095,-0.006096572563004011,1.3125,1
2119,cell,,17,85,-0.03064954001260095,-0.006096572563004011,1.328125,1
2120,cell,,17,86,-0.03064954001260095,-0.006096572563004011,1.34375,0
2121,cell,,17,87,-0.03064954001260095,-0.006096572563004011,1.359375,0
2122,cell,,17,88,-0.03064954001260095,-0.006096572563004011,1.375,1
2123,cell,,17,89,-0.03064954001260095,-0.006096572563004011,1.390625,1
2124,cell,,17,90,-0.03064954001260095,-0.006096572563004011,1.40625,1
2125,cell,,17,91,-0.03064954001260095,-0.006096572563004011,1.421875,0
2126,cell,,17,92,-0.03064954001260095,-0.006096572563004011,1.4375,1
2127,cell,,17,93,-0.03064954001260095,-0.006096572563004011,1.453125,1
2128,cell,,17,94,-0.03064954001260095,-0.006096572563004011,1.46875,0
2129,cell,,17,95,-0.03064954001260095,-0.006096572563004011,1.484375,0
2130,cell,,17,96,-0.03064954001260095,-0.006096572563004011,1.5,1
2131,cell,,17,97,-0.03064954001260095,-0.006096572563004011,1.515625,0
2132,cell,,17,98,-0.03064954001260095,-0.006096572563004011,1.53125,0
2133,cell,,17,99,-0.03064954001260095,-0.006096572563004011,1.546875,0
2134,cell,,17,100,-0.03064954001260095,-0.006096572563004011,1.5625,0
2135,cell,,17,101,-0.03064954001260095,-0.006096572563004011,1.578125,1
2136,cell,,17,102,-0.03064954001260095,-0.006096572563004011,1.59375,1
2137,cell,,17,103,-0.03064954001260095,-0.006096572563004011,1.609375,0
2138,cell,,17,104,-0.03064954001260095,-0.006096572563004011,1.625,0
2139,cell,,17,105,-0.03064954001260095,-0.006096572563004011,1.640625,0
2140,cell,,17,106,-0.03064954001260095,-0.006096572563004011,1.65625,0
2141,cell,,17,107,-0.03064954001260095,-0.006096572563004011,1.671875,0
2142,cell,,17,108,-0.03064954001260095,-0.006096572563004011,1.6875,0
2143,cell,,17,109,-0.03064954001260095,-0.006096572563004011,1.703125,1
2144,cell,,17,110,-0.03064954001260095,-0.006096572563004011,1.71875,1
2145,cell,,17,111,-0.03064954001260095,-0.006096572563004011,1.734375,0
2146,cell,,17,112,-0.03064954001260095,-0.006096572563004011,1.75,0
2147,cell,,17,113,-0.03064954001260095,-0.006096572563004011,1.765625,0
2148,cell,,17,114,-0.03064954001260095,-0.006096572563004011,1.78125,1
2149,cell,,17,115,-0.03064954001260095,-0.006096572563004011,1.796875,1
2150,cell,,17,116,-0.03064954001260095,-0.006096572563004011,1.8125,1
2151,cell,,17,117,-0.03064954001260095,-0.006096572563004011,1.828125,0
2152,cell,,18,0,-0.028871235390977714,-0.011958857261409052,0.0,0
2153,cell,,18,1,-0.028871235390977714,-0.011958857261409052,0.015625,1
2154,cell,,18,2,-0.028871235390977714,-0.011958857261409052,0.03125,0
2155,cell,,18,3,-0.028871235390977714,-0.011958857261409052,0.046875,0
2156,cell,,18,4,-0.028871235390977714,-0.011958857261409052,0.0625,1
2157,cell,,18,5,-0.028871235390977714,-0.011958857261409052,0.078125,0
2158,cell,,18,6,-0.028871235390977714,-0.011958857261409052,0.09375,1
2159,cell,,18,7,-0.028871235390977714,-0.011958857261409052,0.109375,0
2160,cell,,18,8,-0.028871235390977714,-0.011958857261409052,0.125,0
2161,cell,,18,9,-0.028871235390977714,-0.011958857261409052,0.140625,0
2162,cell,,18,10,-0.028871235390977714,-0.011958857261409052,0.15625,0
2163,cell,,18,11,-0.028871235390977714,-0.011958857261409052,0.171875,0
2164,cell,,18,12,-0.028871235390977714,-0.011958857261409052,0.1875,0
2165,cell,,18,13,-0.028871235390977714,-0.011958857261409052,0.203125,0
2166,cell,,18,14,-0.028871235390977714,-0.011958857261409052,0.21875,0
2167,cell,,18,15,-0.028871235390977714,-0.011958857261409052,0.234375,0
2168,cell,,18,16,-0.028871235390977714,-0.011958857261409052,0.25,0
2169,cell,,18,17,-0.028871235390977714,-0.011958857261409052,0.265625,0
2170,cell,,18,18,-0.028871235390977714,-0.011958857261409052,0.28125,0
2171,cell,,18,19,-0.028871235390977714,-0.011958857261409052,0.296875,0
2172,cell,,18,20,-0.028871235390977714,-0.011958857261409052,0.3125,0
2173,cell,,18,21,-0.028871235390977714,-0.011958857261409052,0.328125,0
2174,cell,,18,22,-0.028871235390977714,-0.011958857261409052,0.34375,0
2175,cell,,18,23,-0.028871235390977714,-0.011958857261409052,0.359375,0
2176,cell,,18,24,-0.028871235390977714,-0.011958857261409052,0.375,0
2177,cell,,18,25,-0.028871235390977714,-0.011958857261409052,0.390625,0
2178,cell,,18,26,-0.028871235390977714,-0.011958857261409052,0.40625,0
2179,cell,,18,27,-0.028871235390977714,-0.011958857261409052,0.421875,0
2180,cell,,18,28,-0.028871235390977714,-0.011958857261409052,0.4375,0
2181,cell,,18,29,-0.028871235390977714,-0.011958857261409052,0.453125,0
2182,cell,,18,30,-0.028871235390977714,-0.011958857261409052,0.46875,0
2183,cell,,18,31,-0.028871235390977714,-0.011958857261409052,0.484375,0
2184,cell,,18,32,-0.028871235390977714,-0.011958857261409052,0.5,0
2185,cell,,18,33,-0.028871235390977714,-0.011958857261409052,0.515625,0
2186,cell,,18,34,-0.028871235390977714,-0.011958857261409052,0.53125,1
2187,cell,,18,35,-0.028871235390977714,-0.011958857261409052,0.546875,1
2188,cell,,18,36,-0.028871235390977714,-0.011958857261409052,0.5625,1
2189,cell,,18,37,-0.028871235390977714,-0.011958857261409052,0.578125,1
2190,cell,,18,38,-0.028871235390977714,-0.011958857261409052,0.59375,1
2191,cell,,18,39,-0.028871235390977714,-0.011958857261409052,0.609375,0
2192,cell,,18,40,-0.028871235390977714,-0.011958857261409052,0.625,0
2193,cell,,18,41,-0.028871235390977714,-0.011958857261409052,0.640625,0
2194,cell,,18,42,-0.028871235390977714,-0.011958857261409052,0.65625,0
2195,cell,,18,43,-0.028871235390977714,-0.011958857261409052,0.671875,0
2196,cell,,18,44,-0.028871235390977714,-0.011958857261409052,0.6875,0
2197,cell,,18,45,-0.028871235390977714,-0.011958857261409052,0.703125,0
2198,cell,,18,46,-0.028871235390977714,-0.011958857261409052,0.71875,0
2199,cell,,18,47,-0.028871235390977714,-0.011958857261409052,0.734375,0
2200,cell,,18,48,-0.028871235390977714,-0.011958857261409052,0.75,0
2201,cell,,18,49,-0.028871235390977714,-0.011958857261409052,0.765625,0
2202,cell,,18,50,-0.028871235390977714,-0.011958857261409052,0.78125,0
2203,cell,,18,51,-0.028871235390977714,-0.011958857261409052,0.796875,0
2204,cell,,18,52,-0.028871235390977714,-0.011958857261409052,0.8125,0
2205,cell,,18,53,-0.028871235390977714,-0.011958857261409052,0.828125,0
2206,cell,,18,54,-0.028871235390977714,-0.011958857261409052,0.84375,0
2207,cell,,18,55,-0.028871235390977714,-0.011958857261409052,0.859375,0
2208,cell,,18,56,-0.028871235390977714,-0.011958857261409052,0.875,0
2209,cell,,18,57,-0.028871235390977714,-0.011958857261409052,0.890625,0
2210,cell,,18,58,-0.028871235390977714,-0.011958857261409052,0.90625,0
2211,cell,,18,59,-0.028871235390977714,-0.011958857261409052,0.921875,0
2212,cell,,18,60,-0.028871235390977714,-0.011958857261409052,0.9375,0
2213,cell,,18,61,-0.028871235390977714,-0.011958857261409052,0.953125,0
2214,cell,,18,62,-0.028871235390977714,-0.011958857261409052,0.96875,0
2215,cell,,18,63,-0.028871235390977714,-0.011958857261409052,0.984375,0
2216,cell,,18,64,-0.028871235390977714,-0.011958857261409052,1.0,1
2217,cell,,18,65,-0.028871235390977714,-0.011958857261409052,1.015625,1
2218,cell,,18,66,-0.028871235390977714,-0.011958857261409052,1.03125,1
2219,cell,,18,67,-0.028871235390977714,-0.011958857261409052,1.046875,1
2220,cell,,18,68,-0.028871235390977714,-0.011958857261409052,1.0625,0
2221,cell,,18,69,-0.028871235390977714,-0.011958857261409052,1.078125,0
2222,cell,,18,70,-0.028871235390977714,-0.011958857261409052,1.09375,1
2223,cell,,18,71,-0.028871235390977714,-0.011958857261409052,1.109375,1
2224,cell,,18,72,-0.028871235390977714,-0.011958857261409052,1.125,0
2225,cell,,18,73,-0.028871235390977714,-0.011958857261409052,1.140625,1
2226,cell,,18,74,-0.028871235390977714,-0.011958857261409052,1.15625,1
2227,cell,,18,75,-0.028871235390977714,-0.011958857261409052,1.171875,1
2228,cell,,18,76,-0.028871235390977714,-0.011958857261409052,1.1875,0
2229,cell,,18,77,-0.028871235390977714,-0.011958857261409052,1.203125,0
2230,cell,,18,78,-0.028871235390977714,-0.011958857261409052,1.21875,0
2231,cell,,18,79,-0.028871235390977714,-0.011958857261409052,1.234375,1
2232,cell,,18,80,-0.028871235390977714,-0.011958857261409052,1.25,0
2233,cell,,18,81,-0.028871235390977714,-0.011958857261409052,1.265625,1
2234,cell,,18,82,-0.028871235390977714,-0.011958857261409052,1.28125,0
2235,cell,,18,83,-0.028871235390977714,-0.011958857261409052,1.296875,1
2236,cell,,18,84,-0.028871235390977714,-0.011958857261409052,1.3125,1
2237,cell,,18,85,-0.028871235390977714,-0.011958857261409052,1.328125,0
2238,cell,,18,86,-0.028871235390977714,-0.011958857261409052,1.34375,1
2239,cell,,18,87,-0.028871235390977714,-0.011958857261409052,1.359375,1
2240,cell,,18,88,-0.028871235390977714,-0.011958857261409052,1.375,1
2241,cell,,18,89,-0.028871235390977714,-0.011958857261409052,1.390625,1
2242,cell,,18,90,-0.028871235390977714,-0.011958857261409052,1.40625,0
2243,cell,,18,91,-0.028871235390977714,-0.011958857261409052,1.421875,0
2244,cell,,18,92,-0.028871235390977714,-0.011958857261409052,1.4375,1
2245,cell,,18,93,-0.028871235390977714,-0.011958857261409052,1.453125,1
2246,cell,,18,94,-0.028871235390977714,-0.011958857261409052,1.46875,0
2247,cell,,18,95,-0.028871235390977714,-0.011958857261409052,1.484375,0
2248,cell,,18,96,-0.028871235390977714,-0.011958857261409052,1.5,1
2249,cell,,18,97,-0.028871235390977714,-0.011958857261409052,1.515625,0
2250,cell,,18,98,-0.028871235390977714,-0.011958857261409052,1.53125,1
2251,cell,,18,99,-0.028871235390977714,-0.011958857261409052,1.546875,1
2252,cell,,18,100,-0.028871235390977714,-0.011958857261409052,1.5625,0
2253,cell,,18,101,-0.028871235390977714,-0.011958857261409052,1.578125,0
2254,cell,,18,102,-0.028871235390977714,-0.011958857261409052,1.59375,1
2255,cell,,18,103,-0.028871235390977714,-0.011958857261409052,1.609375,0
2256,cell,,18,104,-0.028871235390977714,-0.011958857261409052,1.625,1
2257,cell,,18,105,-0.028871235390977714,-0.011958857261409052,1.640625,0
2258,cell,,18,106,-0.028871235390977714,-0.011958857261409052,1.65625,0
2259,cell,,18,107,-0.028871235390977714,-0.011958857261409052,1.671875,1
2260,cell,,18,108,-0.028871235390977714,-0.011958857261409052,1.6875,1
2261,cell,,18,109,-0.028871235390977714,-0.011958857261409052,1.703125,1
2262,cell,,18,110,-0.028871235390977714,-0.011958857261409052,1.71875,1
2263,cell,,18,111,-0.028871235390977714,-0.011958857261409052,1.734375,1
2264,cell,,18,112,-0.028871235390977714,-0.011958857261409052,1.75,1
2265,cell,,18,113,-0.028871235390977714,-0.011958857261409052,1.765625,0
2266,cell,,18,114,-0.028871235390977714,-0.011958857261409052,1.78125,1
2267,cell,,18,115,-0.028871235390977714,-0.011958857261409052,1.796875,1
2268,cell,,18,116,-0.028871235390977714,-0.011958857261409052,1.8125,1
2269,cell,,18,117,-0.028871235390977714,-0.011958857261409052,1.828125,0
2270,cell,,19,0,-0.025983425384454546,-0.01736156978186256,0.0,1
2271,cell,,19,1,-0.025983425384454546,-0.01736156978186256,0.015625,0
2272,cell,,19,2,-0.025983425384454546,-0.01736156978186256,0.03125,1
2273,cell,,19,3,-0.025983425384454546,-0.01736156978186256,0.046875,1
2274,cell,,19,4,-0.025983425384454546,-0.01736156978186256,0.0625,1
2275,cell,,19,5,-0.025983425384454546,-0.01736156978186256,0.078125,1
2276,cell,,19,6,-0.025983425384454546,-0.01736156978186256,0.09375,0
2277,cell,,19,7,-0.025983425384454546,-0.01736156978186256,0.109375,0
2278,cell,,19,8,-0.025983425384454546,-0.01736156978186256,0.125,0
2279,cell,,19,9,-0.025983425384454546,-0.01736156978186256,0.140625,0
2280,cell,,19,10,-0.025983425384454546,-0.01736156978186256,0.15625,0
2281,cell,,19,11,-0.025983425384454546,-0.01736156978186256,0.171875,0
2282,cell,,19,12,-0.025983425384454546,-0.01736156978186256,0.1875,0
2283,cell,,19,13,-0.025983425384454546,-0.01736156978186256,0.203125,0
2284,cell,,19,14,-0.025983425384454546,-0.01736156978186256,0.21875,0
2285,cell,,19,15,-0.025983425384454546,-0.01736156978186256,0.234375,0
2286,cell,,19,16,-0.025983425384454546,-0.01736156978186256,0.25,0
2287,cell,,19,17,-0.025983425384454546,-0.01736156978186256,0.265625,0
2288,cell,,19,18,-0.025983425384454546,-0.01736156978186256,0.28125,0
2289,cell,,19,19,-0.025983425384454546,-0.01736156978186256,0.296875,0
2290,cell,,19,20,-0.025983425384454546,-0.01736156978186256,0.3125,0
2291,cell,,19,21,-0.025983425384454546,-0.01736156978186256,0.328125,0
2292,cell,,19,22,-0.025983425384454546,-0.01736156978186256,0.34375,0
2293,cell,,19,23,-0.025983425384454546,-0.01736156978186256,0.359375,0
2294,cell,,19,24,-0.025983425384454546,-0.01736156978186256,0.375,0
2295,cell,,19,25,-0.025983425384454546,-0.01736156978186256,0.390625,0
2296,cell,,19,26,-0.025983425384454546,-0.01736156978186256,0.40625,0
2297,cell,,19,27,-0.025983425384454546,-0.01736156978186256,0.421875,0
2298,cell,,19,28,-0.025983425384454546,-0.01736156978186256,0.4375,0
2299,cell,,19,29,-0.025983425384454546,-0.01736156978186256,0.453125,0
2300,cell,,19,30,-0.025983425384454546,-0.01736156978186256,0.46875,0
2301,cell,,19,31,-0.025983425384454546,-0.01736156978186256,0.484375,0
2302,cell,,19,32,-0.025983425384454546,-0.01736156978186256,0.5,0
2303,cell,,19,33,-0.025983425384454546,-0.01736156978186256,0.515625,0
2304,cell,,19,34,-0.025983425384454546,-0.01736156978186256,0.53125,1
2305,cell,,19,35,-0.025983425384454546,-0.01736156978186256,0.546875,0
2306,cell,,19,36,-0.025983425384454546,-0.01736156978186256,0.5625,1
2307,cell,,19,37,-0.025983425384454546,-0.01736156978186256,0.578125,0
2308,cell,,19,38,-0.025983425384454546,-0.01736156978186256,0.59375,1
2309,cell,,19,39,-0.025983425384454546,-0.01736156978186256,0.609375,0
2310,cell,,19,40,-0.025983425384454546,-0.01736156978186256,0.625,0
2311,cell,,19,41,-0.025983425384454546,-0.01736156978186256,0.640625,0
2312,cell,,19,42,-0.025983425384454546,-0.01736156978186256,0.65625,0
2313,cell,,19,43,-0.025983425384454546,-0.01736156978186256,0.671875,0
2314,cell,,19,44,-0.025983425384454546,-0.01736156978186256,0.6875,0
2315,cell,,19,45,-0.025983425384454546,-0.01736156978186256,0.703125,0
2316,cell,,19,46,-0.025983425384454546,-0.01736156978186256,0.71875,0
2317,cell,,19,47,-0.025983425384454546,-0.01736156978186256,0.734375,0
2318,cell,,19,48,-0.025983425384454546,-0.01736156978186256,0.75,0
2319,cell,,19,49,-0.025983425384454546,-0.01736156978186256,0.765625,0
2320,cell,,19,50,-0.025983425384454546,-0.01736156978186256,0.78125,0
2321,cell,,19,51,-0.025983425384454546,-0.01736156978186256,0.796875,0
2322,cell,,19,52,-0.025983425384454546,-0.01736156978186256,0.8125,0
2323,cell,,19,53,-0.025983425384454546,-0.01736156978186256,0.828125,0
2324,cell,,19,54,-0.025983425384454546,-0.01736156978186256,0.84375,0
2325,cell,,19,55,-0.025983425384454546,-0.01736156978186256,0.859375,0
2326,cell,,19,56,-0.025983425384454546,-0.01736156978186256,0.875,0
2327,cell,,19,57,-0.025983425384454546,-0.01736156978186256,0.890625,0
2328,cell,,19,58,-0.025983425384454546,-0.01736156978186256,0.90625,0
2329,cell,,19,59,-0.025983425384454546,-0.01736156978186256,0.921875,0
2330,cell,,19,60,-0.025983425384454546,-0.01736156978186256,0.9375,0
2331,cell,,19,61,-0.025983425384454546,-0.01736156978186256,0.953125,0
2332,cell,,19,62,-0.025983425384454546,-0.01736156978186256,0.96875,0
2333,cell,,19,63,-0.025983425384454546,-0.01736156978186256,0.984375,0
2334,cell,,19,64,-0.025983425384454546,-0.01736156978186256,1.0,1
2335,cell,,19,65,-0.025983425384454546,-0.01736156978186256,1.015625,1
2336,cell,,19,66,-0.025983425384454546,-0.01736156978186256,1.03125,1
2337,cell,,19,67,-0.025983425384454546,-0.01736156978186256,1.046875,0
2338,cell,,19,68,-0.025983425384454546,-0.01736156978186256,1.0625,0
2339,cell,,19,69,-0.025983425384454546,-0.01736156978186256,1.078125,0
2340,cell,,19,70,-0.025983425384454546,-0.01736156978186256,1.09375,0
2341,cell,,19,71,-0.025983425384454546,-0.01736156978186256,1.109375,1
2342,cell,,19,72,-0.025983425384454546,-0.01736156978186256,1.125,1
2343,cell,,19,73,-0.025983425384454546,-0.01736156978186256,1.140625,1
2344,cell,,19,74,-0.025983425384454546,-0.01736156978186256,1.15625,1
2345,cell,,19,75,-0.025983425384454546,-0.01736156978186256,1.171875,1
2346,cell,,19,76,-0.025983425384454546,-0.01736156978186256,1.1875,0
2347,cell,,19,77,-0.025983425384454546,-0.01736156978186256,1.203125,0
2348,cell,,19,78,-0.025983425384454546,-0.01736156978186256,1.21875,0
2349,cell,,19,79,-0.025983425384454546,-0.01736156978186256,1.234375,1
2350,cell,,19,80,-0.025983425384454546,-0.01736156978186256,1.25,0
2351,cell,,19,81,-0.025983425384454546,-0.01736156978186256,1.265625,1
2352,cell,,19,82,-0.025983425384454546,-0.01736156978186256,1.28125,1
2353,cell,,19,83,-0.025983425384454546,-0.01736156978186256,1.296875,0
2354,cell,,19,84,-0.025983425384454546,-0.01736156978186256,1.3125,1
2355,cell,,19,85,-0.025983425384454546,-0.01736156978186256,1.328125,1
2356,cell,,19,86,-0.025983425384454546,-0.01736156978186256,1.34375,1
2357,cell,,19,87,-0.025983425384454546,-0.01736156978186256,1.359375,1
2358,cell,,19,88,-0.025983425384454546,-0.01736156978186256,1.375,0
2359,cell,,19,89,-0.025983425384454546,-0.01736156978186256,1.390625,1
2360,cell,,19,90,-0.025983425384454546,-0.01736156978186256,1.40625,1
2361,cell,,19,91,-0.025983425384454546,-0.01736156978186256,1.421875,0
2362,cell,,19,92,-0.025983425384454546,-0.01736156978186256,1.4375,1
2363,cell,,19,93,-0.025983425384454546,-0.01736156978186256,1.453125,1
2364,cell,,19,94,-0.025983425384454546,-0.01736156978186256,1.46875,0
2365,cell,,19,95,-0.025983425384454546,-0.01736156978186256,1.484375,0
2366,cell,,19,96,-0.025983425384454546,-0.01736156978186256,1.5,1
2367,cell,,19,97,-0.025983425384454546,-0.01736156978186256,1.515625,0
2368,cell,,19,98,-0.025983425384454546,-0.01736156978186256,1.53125,1
2369,cell,,19,99,-0.025983425384454546,-0.01736156978186256,1.546875,0
2370,cell,,19,100,-0.025983425384454546,-0.01736156978186256,1.5625,1
2371,cell,,19,101,-0.025983425384454546,-0.01736156978186256,1.578125,0
2372,cell,,19,102,-0.025983425384454546,-0.01736156978186256,1.59375,1
2373,cell,,19,103,-0.025983425384454546,-0.01736156978186256,1.609375,1
2374,cell,,19,104,-0.025983425384454546,-0.01736156978186256,1.625,1
2375,cell,,19,105,-0.025983425384454546,-0.01736156978186256,1.640625,0
2376,cell,,19,106,-0.025983425384454546,-0.01736156978186256,1.65625,1
2377,cell,,19,107,-0.025983425384454546,-0.01736156978186256,1.671875,0
2378,cell,,19,108,-0.025983425384454546,-0.01736156978186256,1.6875,1
2379,cell,,19,109,-0.025983425384454546,-0.01736156978186256,1.703125,0
2380,cell,,19,110,-0.025983425384454546,-0.01736156978186256,1.71875,1
2381,cell,,19,111,-0.025983425384454546,-0.01736156978186256,1.734375,1
2382,cell,,19,112,-0.025983425384454546,-0.01736156978186256,1.75,1
2383,cell,,19,113,-0.025983425384454546,-0.01736156978186256,1.765625,1
2384,cell,,19,114,-0.025983425384454546,-0.01736156978186256,1.78125,0
2385,cell,,19,115,-0.025983425384454546,-0.01736156978186256,1.796875,0
2386,cell,,19,116,-0.025983425384454546,-0.01736156978186256,1.8125,0
2387,cell,,19,117,-0.025983425384454546,-0.01736156978186256,1.828125,1
2388,cell,,20,0,-0.022097086912079615,-0.022097086912079608,0.0,0
2389,cell,,20,1,-0.022097086912079615,-0.022097086912079608,0.015625,1
2390,cell,,20,2,-0.022097086912079615,-0.022097086912079608,0.03125,0
2391,cell,,20,3,-0.022097086912079615,-0.022097086912079608,0.046875,1
2392,cell,,20,4,-0.022097086912079615,-0.022097086912079608,0.0625,0
2393,cell,,20,5,-0.022097086912079615,-0.022097086912079608,0.078125,1
2394,cell,,20,6,-0.022097086912079615,-0.022097086912079608,0.09375,0
2395,cell,,20,7,-0.022097086912079615,-0.022097086912079608,0.109375,0
